2018-04-02,674290,08,09,04,01,07,10,03,05,06,02
2018-04-02,674291,06,08,04,10,09,02,03,05,07,01
2018-04-02,674292,04,06,07,09,02,10,05,08,03,01
2018-04-02,674293,04,09,06,05,10,08,02,07,01,03
2018-04-02,674294,07,04,05,09,03,08,10,02,06,01
2018-04-02,674295,02,10,01,08,03,04,05,09,07,06
2018-04-02,674296,06,03,04,05,09,01,07,10,02,08
2018-04-02,674297,09,01,02,06,10,07,04,03,05,08
2018-04-02,674298,07,09,02,03,10,04,05,08,06,01
2018-04-02,674299,02,09,07,03,10,08,06,01,05,04
2018-04-02,674300,03,01,09,08,04,06,10,07,02,05
2018-04-02,674301,05,10,03,02,04,08,01,07,06,09
2018-04-02,674302,06,10,09,05,07,02,04,01,08,03
2018-04-02,674303,04,05,07,06,10,03,09,01,02,08
2018-04-02,674304,02,03,10,01,07,06,05,04,08,09
2018-04-02,674305,02,03,06,08,09,04,10,01,07,05
2018-04-02,674306,08,09,01,06,07,04,05,02,03,10
2018-04-02,674307,02,03,04,01,06,05,08,10,07,09
2018-04-02,674308,10,02,03,08,09,06,07,05,01,04
2018-04-02,674309,08,07,05,01,03,06,02,04,10,09
2018-04-02,674310,01,08,04,09,06,10,07,05,02,03
2018-04-02,674311,09,01,05,04,06,10,02,08,07,03
2018-04-02,674312,07,08,09,04,06,02,01,05,03,10
2018-04-02,674313,08,01,03,07,05,04,10,02,06,09
2018-04-02,674314,01,09,02,10,03,06,05,08,04,07
2018-04-02,674315,06,01,09,05,02,08,04,03,10,07
2018-04-02,674316,08,02,04,09,03,10,06,01,05,07
2018-04-02,674317,04,03,10,01,05,08,02,09,06,07
2018-04-02,674318,04,06,03,01,08,10,09,02,05,07
2018-04-02,674319,01,10,09,08,05,07,02,06,03,04
2018-04-02,674320,06,03,02,08,09,01,10,04,05,07
2018-04-02,674321,01,07,02,06,08,10,04,09,03,05
2018-04-02,674322,05,02,04,07,10,09,08,03,01,06
2018-04-02,674323,05,02,01,04,07,03,06,08,10,09
2018-04-02,674324,04,03,07,06,10,08,01,05,09,02
2018-04-02,674325,07,10,04,05,08,09,02,01,03,06
2018-04-02,674326,07,04,01,08,02,03,10,05,09,06
2018-04-02,674327,09,10,06,07,01,05,02,08,04,03
2018-04-02,674328,08,02,10,03,05,07,04,01,09,06
2018-04-02,674329,07,01,03,02,08,10,09,05,04,06
2018-04-02,674330,08,03,10,04,09,06,07,05,02,01
2018-04-02,674331,07,08,10,01,04,06,09,03,05,02
2018-04-02,674332,08,01,02,06,03,10,07,05,09,04
2018-04-02,674333,08,09,04,10,01,02,07,06,05,03
2018-04-02,674334,03,05,07,02,01,08,10,06,09,04
2018-04-02,674335,01,02,04,07,03,05,10,09,06,08
2018-04-02,674336,10,06,03,09,02,04,05,08,01,07
2018-04-02,674337,01,07,08,02,03,05,06,10,09,04
2018-04-02,674338,01,09,10,08,06,03,04,02,05,07
2018-04-02,674339,06,04,01,05,02,03,07,10,08,09
2018-04-02,674340,05,09,04,03,08,10,06,02,01,07
2018-04-02,674341,02,10,03,05,01,07,04,09,08,06
2018-04-02,674342,02,04,03,07,05,09,06,01,10,08
2018-04-02,674343,03,09,05,07,04,08,01,02,06,10
2018-04-02,674344,06,02,01,04,03,10,09,05,07,08
2018-04-02,674345,09,08,02,03,01,10,04,05,06,07
2018-04-02,674346,10,01,05,08,07,03,09,04,06,02
2018-04-02,674347,05,09,03,08,01,07,04,06,10,02
2018-04-02,674348,04,01,10,05,08,06,02,07,03,09
2018-04-02,674349,01,05,04,07,03,08,09,10,02,06
2018-04-02,674350,10,06,04,09,07,05,03,01,08,02
2018-04-02,674351,02,03,04,01,05,07,08,06,10,09
2018-04-02,674352,09,07,05,04,08,06,10,01,03,02
2018-04-02,674353,02,06,01,05,09,04,07,10,08,03
2018-04-02,674354,02,04,03,06,09,01,07,08,10,05
2018-04-02,674355,01,03,06,07,08,04,10,02,09,05
2018-04-02,674356,10,08,01,07,02,03,04,09,06,05
2018-04-02,674357,06,10,09,07,05,04,08,03,01,02
2018-04-02,674358,06,01,08,02,10,05,07,03,04,09
2018-04-02,674359,09,02,01,04,06,05,07,03,08,10
2018-04-02,674360,04,01,02,10,05,08,09,03,07,06
2018-04-02,674361,10,09,06,07,01,04,03,08,02,05
2018-04-02,674362,08,03,06,09,05,02,07,04,10,01
2018-04-02,674363,01,07,08,04,09,10,02,06,03,05
2018-04-02,674364,05,01,03,08,06,09,02,07,04,10
2018-04-02,674365,01,07,10,08,02,05,06,04,03,09
2018-04-02,674366,09,04,10,02,08,05,07,06,01,03
2018-04-02,674367,06,05,01,03,10,09,02,07,08,04
2018-04-02,674368,01,06,03,09,05,04,07,02,10,08
2018-04-02,674369,08,07,01,06,10,03,02,09,05,04
2018-04-02,674370,01,09,06,04,03,07,08,02,10,05
2018-04-02,674371,03,09,06,07,08,04,01,02,05,10
2018-04-02,674372,08,10,05,01,04,07,09,06,02,03
2018-04-02,674373,08,02,01,07,10,06,05,03,04,09
2018-04-02,674374,01,09,02,04,08,05,03,06,10,07
2018-04-02,674375,05,04,03,02,01,08,06,07,09,10
2018-04-02,674376,01,09,03,06,10,04,08,05,07,02
2018-04-02,674377,04,05,08,07,01,06,10,09,02,03
2018-04-02,674378,05,01,02,06,08,04,10,03,07,09
2018-04-02,674379,10,09,05,01,06,04,02,07,08,03
2018-04-02,674380,08,03,01,05,06,02,09,07,04,10
2018-04-02,674381,03,07,05,10,02,06,08,09,01,04
2018-04-02,674382,08,04,10,03,06,05,01,09,02,07
2018-04-02,674383,06,10,04,08,05,01,02,07,03,09
2018-04-02,674384,09,03,08,07,10,05,04,01,06,02
2018-04-02,674385,06,08,09,04,02,10,03,07,05,01
2018-04-02,674386,10,06,08,09,01,02,04,05,03,07
2018-04-02,674387,05,01,06,10,04,02,07,03,09,08
2018-04-02,674388,06,01,03,02,09,05,10,04,07,08
2018-04-02,674389,07,02,01,06,05,08,04,09,10,03
2018-04-02,674390,05,01,07,04,08,10,09,06,02,03
2018-04-02,674391,08,10,02,09,03,01,07,05,04,06
2018-04-02,674392,06,03,05,07,10,04,01,02,09,08
2018-04-02,674393,06,10,02,01,03,05,08,04,07,09
2018-04-02,674394,09,03,08,07,06,05,02,01,04,10
2018-04-02,674395,06,10,09,02,07,03,05,08,01,04
2018-04-02,674396,04,08,05,02,01,07,06,09,03,10
2018-04-02,674397,06,02,08,09,01,10,07,04,05,03
2018-04-02,674398,03,06,09,01,10,08,07,05,02,04
2018-04-02,674399,09,07,05,01,08,06,04,10,02,03
2018-04-02,674400,07,04,03,06,05,01,02,09,10,08
2018-04-02,674401,07,02,10,06,05,04,03,01,08,09
2018-04-02,674402,01,08,04,09,03,06,07,10,05,02
2018-04-02,674403,06,08,05,02,09,04,03,01,10,07
2018-04-02,674404,07,03,10,05,08,02,06,09,04,01
2018-04-02,674405,02,08,10,07,03,01,05,06,04,09
2018-04-02,674406,04,02,07,03,06,05,01,08,10,09
2018-04-02,674407,10,01,07,03,08,05,06,09,02,04
2018-04-02,674408,05,10,03,04,07,09,06,02,08,01
2018-04-02,674409,04,09,03,02,07,08,01,06,05,10
2018-04-02,674410,09,02,03,08,01,04,07,10,05,06
2018-04-02,674411,05,04,08,09,10,01,03,02,07,06
2018-04-02,674412,07,01,05,08,04,06,09,02,10,03
2018-04-02,674413,08,10,03,07,09,06,01,04,02,05
2018-04-02,674414,01,07,03,04,08,05,06,02,10,09
2018-04-02,674415,01,09,07,08,06,05,02,04,10,03
2018-04-02,674416,10,01,02,08,05,09,03,07,06,04
2018-04-02,674417,05,03,06,09,01,04,08,02,07,10
2018-04-02,674418,05,07,04,09,06,10,01,08,02,03
2018-04-02,674419,09,02,06,05,07,10,08,03,01,04
2018-04-02,674420,06,08,03,10,07,01,02,05,04,09
2018-04-02,674421,10,03,04,07,05,01,08,06,02,09
2018-04-02,674422,02,03,08,06,10,05,01,04,09,07
2018-04-02,674423,10,01,08,05,07,09,03,06,02,04
2018-04-02,674424,10,03,04,09,06,02,05,07,08,01
2018-04-02,674425,06,10,09,05,03,02,01,04,08,07
2018-04-02,674426,03,05,08,06,09,02,07,01,10,04
2018-04-02,674427,04,01,05,07,06,02,08,10,03,09
2018-04-02,674428,07,06,01,03,04,05,08,09,02,10
2018-04-02,674429,06,04,10,02,05,03,09,08,01,07
2018-04-02,674430,03,08,06,02,10,01,04,07,09,05
2018-04-02,674431,09,02,08,03,05,10,04,01,07,06
2018-04-02,674432,05,01,02,09,06,03,10,07,08,04
2018-04-02,674433,02,06,08,01,10,07,05,09,04,03
2018-04-02,674434,09,10,06,05,07,03,08,04,02,01
2018-04-02,674435,05,09,02,03,10,07,01,04,06,08
2018-04-02,674436,02,08,03,10,07,01,04,05,09,06
2018-04-02,674437,08,02,06,09,01,07,03,04,05,10
2018-04-02,674438,10,03,08,06,05,04,02,07,01,09
2018-04-03,674439,06,10,03,09,07,01,02,08,04,05
2018-04-03,674440,04,05,01,08,03,09,07,10,02,06
2018-04-03,674441,03,02,09,08,07,01,10,04,05,06
2018-04-03,674442,01,03,10,07,02,04,06,08,09,05
2018-04-03,674443,03,07,08,04,02,05,10,01,06,09
2018-04-03,674444,08,04,07,06,03,09,02,01,10,05
2018-04-03,674445,01,04,09,07,08,10,06,03,02,05
2018-04-03,674446,06,09,10,05,04,01,08,03,07,02
2018-04-03,674447,08,02,05,01,06,10,07,09,03,04
2018-04-03,674448,10,03,01,07,02,06,05,08,04,09
2018-04-03,674449,05,06,03,07,04,01,02,09,10,08
2018-04-03,674450,02,05,10,03,08,01,06,07,09,04
2018-04-03,674451,02,10,06,03,09,04,01,05,07,08
2018-04-03,674452,05,08,03,06,01,02,07,10,04,09
2018-04-03,674453,08,01,03,06,07,05,09,02,04,10
2018-04-03,674454,09,10,04,07,06,08,02,05,03,01
2018-04-03,674455,03,05,10,01,04,06,08,02,09,07
2018-04-03,674456,05,09,06,02,04,10,01,08,07,03
2018-04-03,674457,10,03,02,09,06,08,01,05,07,04
2018-04-03,674458,03,01,06,05,04,09,02,07,08,10
2018-04-03,674459,09,04,03,08,10,06,05,07,01,02
2018-04-03,674460,03,10,09,07,06,04,08,05,01,02
2018-04-03,674461,06,10,05,09,02,07,08,04,01,03
2018-04-03,674462,05,04,03,06,07,01,02,09,10,08
2018-04-03,674463,09,01,06,08,10,04,03,07,02,05
2018-04-03,674464,07,01,10,09,02,04,08,06,03,05
2018-04-03,674465,07,08,06,10,01,09,05,02,04,03
2018-04-03,674466,08,06,01,10,03,04,05,07,02,09
2018-04-03,674467,04,05,06,02,08,03,07,09,01,10
2018-04-03,674468,06,03,09,01,05,02,10,08,04,07
2018-04-03,674469,02,01,05,09,03,07,08,04,06,10
2018-04-03,674470,01,02,03,07,10,05,04,09,08,06
2018-04-03,674471,06,03,07,02,08,09,05,10,04,01
2018-04-03,674472,03,01,06,07,10,09,08,02,04,05
2018-04-03,674473,04,01,10,07,05,03,08,06,09,02
2018-04-03,674474,06,01,02,08,03,04,10,07,09,05
2018-04-03,674475,05,02,04,03,06,08,07,01,09,10
2018-04-03,674476,10,09,01,07,04,05,02,06,03,08
2018-04-03,674477,03,04,06,05,08,09,01,10,02,07
2018-04-03,674478,05,07,01,08,04,06,02,09,10,03
2018-04-03,674479,07,10,02,01,05,04,08,06,09,03
2018-04-03,674480,05,01,07,04,03,02,10,09,06,08
2018-04-03,674481,06,01,03,04,05,10,07,02,08,09
2018-04-03,674482,05,02,09,01,03,08,10,04,07,06
2018-04-03,674483,07,03,05,01,06,10,02,09,08,04
2018-04-03,674484,07,02,06,09,08,05,03,04,10,01
2018-04-03,674485,01,02,10,07,04,06,08,03,05,09
2018-04-03,674486,07,09,10,03,02,01,05,04,06,08
2018-04-03,674487,03,02,06,01,10,05,09,08,04,07
2018-04-03,674488,08,09,01,03,04,10,05,07,02,06
2018-04-03,674489,02,10,08,04,01,09,05,06,03,07
2018-04-03,674490,04,01,08,06,09,05,03,10,02,07
2018-04-03,674491,02,04,08,05,06,01,10,07,09,03
2018-04-03,674492,08,01,07,04,09,03,02,10,06,05
2018-04-03,674493,08,09,07,04,10,05,06,01,02,03
2018-04-03,674494,04,09,06,03,10,07,05,01,08,02
2018-04-03,674495,01,09,07,05,03,02,04,10,08,06
2018-04-03,674496,03,04,02,01,07,06,09,05,10,08
2018-04-03,674497,01,04,09,02,10,03,06,07,05,08
2018-04-03,674498,06,07,10,04,02,03,09,08,05,01
2018-04-03,674499,01,04,06,08,09,05,02,07,03,10
2018-04-03,674500,02,05,09,10,06,04,08,03,07,01
2018-04-03,674501,03,08,06,07,09,05,01,04,10,02
2018-04-03,674502,06,10,05,01,07,02,09,03,04,08
2018-04-03,674503,08,05,06,04,01,02,10,03,07,09
2018-04-03,674504,10,08,05,07,03,01,02,06,09,04
2018-04-03,674505,07,10,03,01,05,02,06,04,09,08
2018-04-03,674506,09,03,08,06,04,10,05,02,01,07
2018-04-03,674507,10,04,02,07,08,01,03,06,05,09
2018-04-03,674508,07,05,04,08,06,03,10,01,09,02
2018-04-03,674509,06,10,07,03,02,01,09,05,04,08
2018-04-03,674510,09,01,08,03,04,10,02,07,06,05
2018-04-03,674511,02,08,09,06,05,04,03,01,10,07
2018-04-03,674512,08,03,04,05,07,02,10,01,06,09
2018-04-03,674513,09,01,04,10,05,03,07,08,06,02
2018-04-03,674514,09,07,10,02,04,06,03,05,01,08
2018-04-03,674515,01,06,04,10,07,08,09,02,03,05
2018-04-03,674516,06,05,08,07,04,09,02,01,10,03
2018-04-03,674517,03,05,09,07,06,02,01,10,04,08
2018-04-03,674518,04,09,08,02,06,03,01,10,05,07
2018-04-03,674519,08,01,09,03,02,10,05,07,06,04
2018-04-03,674520,07,03,01,10,08,04,05,02,09,06
2018-04-03,674521,08,03,10,05,09,01,06,07,04,02
2018-04-03,674522,01,02,06,10,09,03,04,05,08,07
2018-04-03,674523,07,02,01,05,04,10,06,08,09,03
2018-04-03,674524,01,04,08,06,03,02,09,07,10,05
2018-04-03,674525,02,09,01,07,05,08,06,04,10,03
2018-04-03,674526,05,02,01,06,09,03,07,08,04,10
2018-04-03,674527,02,01,05,07,08,06,09,04,03,10
2018-04-03,674528,08,07,10,03,02,01,05,04,06,09
2018-04-03,674529,02,03,08,07,01,10,05,09,06,04
2018-04-03,674530,05,06,08,10,09,01,03,02,07,04
2018-04-03,674531,03,02,07,05,04,08,09,06,10,01
2018-04-03,674532,06,07,10,04,09,03,08,02,05,01
2018-04-03,674533,05,01,08,03,06,02,09,07,04,10
2018-04-03,674534,08,01,06,10,02,09,07,05,03,04
2018-04-03,674535,10,04,01,08,06,02,05,09,07,03
2018-04-03,674536,10,07,09,05,02,04,08,06,01,03
2018-04-03,674537,10,08,04,05,06,01,09,02,07,03
2018-04-03,674538,04,05,09,08,06,02,03,01,07,10
2018-04-03,674539,10,08,06,07,03,09,04,02,05,01
2018-04-03,674540,02,03,08,07,09,06,10,04,01,05
2018-04-03,674541,05,06,07,08,03,10,04,02,09,01
2018-04-03,674542,10,08,05,09,07,01,04,03,06,02
2018-04-03,674543,01,07,03,09,04,10,08,05,06,02
2018-04-03,674544,02,08,03,04,09,10,05,01,07,06
2018-04-03,674545,05,08,01,04,09,10,06,03,02,07
2018-04-03,674546,04,09,03,02,01,10,05,07,08,06
